classlabel	activity	subject	feature	measurement
4	SITTING	9	TimeGravityAccelerometerSTD-Y	-0.94645197
4	SITTING	10	TimeGravityAccelerometerSTD-Y	-0.935690006481481
4	SITTING	12	TimeGravityAccelerometerSTD-Y	-0.963641979215687
4	SITTING	13	TimeGravityAccelerometerSTD-Y	-0.951353064693878
4	SITTING	18	TimeGravityAccelerometerSTD-Y	-0.984035479473684
4	SITTING	20	TimeGravityAccelerometerSTD-Y	-0.966983534242424
4	SITTING	24	TimeGravityAccelerometerSTD-Y	-0.971692544705882
5	STANDING	1	TimeGravityAccelerometerSTD-Y	-0.981225957924528
5	STANDING	3	TimeGravityAccelerometerSTD-Y	-0.957425321803279
5	STANDING	5	TimeGravityAccelerometerSTD-Y	-0.931973943392857
5	STANDING	6	TimeGravityAccelerometerSTD-Y	-0.96844910122807
5	STANDING	7	TimeGravityAccelerometerSTD-Y	-0.966162998679246
5	STANDING	8	TimeGravityAccelerometerSTD-Y	-0.958904114074074
5	STANDING	11	TimeGravityAccelerometerSTD-Y	-0.981047828723404
5	STANDING	14	TimeGravityAccelerometerSTD-Y	-0.965781048333333
5	STANDING	15	TimeGravityAccelerometerSTD-Y	-0.965687978301887
5	STANDING	16	TimeGravityAccelerometerSTD-Y	-0.980552435769231
5	STANDING	17	TimeGravityAccelerometerSTD-Y	-0.975810476025641
5	STANDING	19	TimeGravityAccelerometerSTD-Y	-0.971426607808219
5	STANDING	21	TimeGravityAccelerometerSTD-Y	-0.977681415955056
5	STANDING	22	TimeGravityAccelerometerSTD-Y	-0.971080742857143
5	STANDING	23	TimeGravityAccelerometerSTD-Y	-0.98481864882353
5	STANDING	25	TimeGravityAccelerometerSTD-Y	-0.980642970675676
5	STANDING	26	TimeGravityAccelerometerSTD-Y	-0.966986433783783
5	STANDING	27	TimeGravityAccelerometerSTD-Y	-0.97964105225
5	STANDING	28	TimeGravityAccelerometerSTD-Y	-0.962801441898735
5	STANDING	29	TimeGravityAccelerometerSTD-Y	-0.985134032307692
5	STANDING	30	TimeGravityAccelerometerSTD-Y	-0.95814576338983
5	STANDING	2	TimeGravityAccelerometerSTD-Y	-0.974194420370371
5	STANDING	4	TimeGravityAccelerometerSTD-Y	-0.917613464821429
5	STANDING	9	TimeGravityAccelerometerSTD-Y	-0.972573867555556
5	STANDING	10	TimeGravityAccelerometerSTD-Y	-0.975410724090909
5	STANDING	12	TimeGravityAccelerometerSTD-Y	-0.970482614590164
5	STANDING	13	TimeGravityAccelerometerSTD-Y	-0.974681225789474
5	STANDING	18	TimeGravityAccelerometerSTD-Y	-0.981335941917808
5	STANDING	20	TimeGravityAccelerometerSTD-Y	-0.957462721369863
5	STANDING	24	TimeGravityAccelerometerSTD-Y	-0.968155388695653
6	LAYING	1	TimeGravityAccelerometerSTD-Y	-0.90772000676
6	LAYING	3	TimeGravityAccelerometerSTD-Y	-0.981202749677419
6	LAYING	5	TimeGravityAccelerometerSTD-Y	-0.985964053846154
6	LAYING	6	TimeGravityAccelerometerSTD-Y	-0.959161956491228
6	LAYING	7	TimeGravityAccelerometerSTD-Y	-0.955543549230769
6	LAYING	8	TimeGravityAccelerometerSTD-Y	-0.957990036481482
6	LAYING	11	TimeGravityAccelerometerSTD-Y	-0.990765579649123
6	LAYING	14	TimeGravityAccelerometerSTD-Y	-0.94877486372549
6	LAYING	15	TimeGravityAccelerometerSTD-Y	-0.986036192361111
6	LAYING	16	TimeGravityAccelerometerSTD-Y	-0.966087103857143
6	LAYING	17	TimeGravityAccelerometerSTD-Y	-0.961466681267606
6	LAYING	19	TimeGravityAccelerometerSTD-Y	-0.986993149638555
6	LAYING	21	TimeGravityAccelerometerSTD-Y	-0.983732936111111
6	LAYING	22	TimeGravityAccelerometerSTD-Y	-0.958826938556944
6	LAYING	23	TimeGravityAccelerometerSTD-Y	-0.982794562916667
6	LAYING	25	TimeGravityAccelerometerSTD-Y	-0.643578361424658
6	LAYING	26	TimeGravityAccelerometerSTD-Y	-0.987887995263158
6	LAYING	27	TimeGravityAccelerometerSTD-Y	-0.993701742972973
6	LAYING	28	TimeGravityAccelerometerSTD-Y	-0.9697590285
6	LAYING	29	TimeGravityAccelerometerSTD-Y	-0.99424764884058
6	LAYING	30	TimeGravityAccelerometerSTD-Y	-0.988930714857143
6	LAYING	2	TimeGravityAccelerometerSTD-Y	-0.988211865208333
6	LAYING	4	TimeGravityAccelerometerSTD-Y	-0.969816635740741
6	LAYING	9	TimeGravityAccelerometerSTD-Y	-0.9699944882
6	LAYING	10	TimeGravityAccelerometerSTD-Y	-0.966701156034483
6	LAYING	12	TimeGravityAccelerometerSTD-Y	-0.974396492666667
6	LAYING	13	TimeGravityAccelerometerSTD-Y	-0.975948136290323
6	LAYING	18	TimeGravityAccelerometerSTD-Y	-0.994093522615385
6	LAYING	20	TimeGravityAccelerometerSTD-Y	-0.976018476911765
6	LAYING	24	TimeGravityAccelerometerSTD-Y	-0.993454358055556
1	WALKING	1	TimeGravityAccelerometerSTD-Z	-0.947717226105263
1	WALKING	3	TimeGravityAccelerometerSTD-Z	-0.952091795
1	WALKING	5	TimeGravityAccelerometerSTD-Z	-0.964580803928572
1	WALKING	6	TimeGravityAccelerometerSTD-Z	-0.957205025789474
1	WALKING	7	TimeGravityAccelerometerSTD-Z	-0.952159770526316
1	WALKING	8	TimeGravityAccelerometerSTD-Z	-0.956640104791667
1	WALKING	11	TimeGravityAccelerometerSTD-Z	-0.960852684067796
1	WALKING	14	TimeGravityAccelerometerSTD-Z	-0.947516969830509
1	WALKING	15	TimeGravityAccelerometerSTD-Z	-0.95805876537037
1	WALKING	16	TimeGravityAccelerometerSTD-Z	-0.961387254313725
1	WALKING	17	TimeGravityAccelerometerSTD-Z	-0.956903248196722
1	WALKING	19	TimeGravityAccelerometerSTD-Z	-0.929187930961538
1	WALKING	21	TimeGravityAccelerometerSTD-Z	-0.974939388076923
1	WALKING	22	TimeGravityAccelerometerSTD-Z	-0.955147847391304
1	WALKING	23	TimeGravityAccelerometerSTD-Z	-0.932981341864407
1	WALKING	25	TimeGravityAccelerometerSTD-Z	-0.944995731216216
1	WALKING	26	TimeGravityAccelerometerSTD-Z	-0.966231561694915
1	WALKING	27	TimeGravityAccelerometerSTD-Z	-0.956593490526316
1	WALKING	28	TimeGravityAccelerometerSTD-Z	-0.944225031851852
1	WALKING	29	TimeGravityAccelerometerSTD-Z	-0.945981437169811
1	WALKING	30	TimeGravityAccelerometerSTD-Z	-0.943958420615385
1	WALKING	2	TimeGravityAccelerometerSTD-Z	-0.972072847627119
1	WALKING	4	TimeGravityAccelerometerSTD-Z	-0.962968112
1	WALKING	9	TimeGravityAccelerometerSTD-Z	-0.955523995576923
1	WALKING	10	TimeGravityAccelerometerSTD-Z	-0.957862728301887
1	WALKING	12	TimeGravityAccelerometerSTD-Z	-0.9502762272
1	WALKING	13	TimeGravityAccelerometerSTD-Z	-0.948637587719298
1	WALKING	18	TimeGravityAccelerometerSTD-Z	-0.97248384875
1	WALKING	20	TimeGravityAccelerometerSTD-Z	-0.953850439607843
1	WALKING	24	TimeGravityAccelerometerSTD-Z	-0.962822966551724
2	WALKING_UPSTAIRS	1	TimeGravityAccelerometerSTD-Z	-0.912379410377358
2	WALKING_UPSTAIRS	3	TimeGravityAccelerometerSTD-Z	-0.909469675084746
2	WALKING_UPSTAIRS	5	TimeGravityAccelerometerSTD-Z	-0.92141958
2	WALKING_UPSTAIRS	6	TimeGravityAccelerometerSTD-Z	-0.906196352156863
2	WALKING_UPSTAIRS	7	TimeGravityAccelerometerSTD-Z	-0.881675909607843
2	WALKING_UPSTAIRS	8	TimeGravityAccelerometerSTD-Z	-0.876168930487805
2	WALKING_UPSTAIRS	11	TimeGravityAccelerometerSTD-Z	-0.906933171111111
2	WALKING_UPSTAIRS	14	TimeGravityAccelerometerSTD-Z	-0.875450819074074
2	WALKING_UPSTAIRS	15	TimeGravityAccelerometerSTD-Z	-0.92161847875
2	WALKING_UPSTAIRS	16	TimeGravityAccelerometerSTD-Z	-0.907649558823529
2	WALKING_UPSTAIRS	17	TimeGravityAccelerometerSTD-Z	-0.930159843541667
2	WALKING_UPSTAIRS	19	TimeGravityAccelerometerSTD-Z	-0.83693567475
2	WALKING_UPSTAIRS	21	TimeGravityAccelerometerSTD-Z	-0.932716253829787
2	WALKING_UPSTAIRS	22	TimeGravityAccelerometerSTD-Z	-0.913153632142857
2	WALKING_UPSTAIRS	23	TimeGravityAccelerometerSTD-Z	-0.902065910392157
2	WALKING_UPSTAIRS	25	TimeGravityAccelerometerSTD-Z	-0.882722399076923
2	WALKING_UPSTAIRS	26	TimeGravityAccelerometerSTD-Z	-0.929636797636364
2	WALKING_UPSTAIRS	27	TimeGravityAccelerometerSTD-Z	-0.926675381176471
2	WALKING_UPSTAIRS	28	TimeGravityAccelerometerSTD-Z	-0.900514013333334
2	WALKING_UPSTAIRS	29	TimeGravityAccelerometerSTD-Z	-0.858849467142857
2	WALKING_UPSTAIRS	30	TimeGravityAccelerometerSTD-Z	-0.862402791230769
2	WALKING_UPSTAIRS	2	TimeGravityAccelerometerSTD-Z	-0.878004056875
2	WALKING_UPSTAIRS	4	TimeGravityAccelerometerSTD-Z	-0.919619453269231
2	WALKING_UPSTAIRS	9	TimeGravityAccelerometerSTD-Z	-0.894071078775511
2	WALKING_UPSTAIRS	10	TimeGravityAccelerometerSTD-Z	-0.864745838297873
2	WALKING_UPSTAIRS	12	TimeGravityAccelerometerSTD-Z	-0.93807118326923
2	WALKING_UPSTAIRS	13	TimeGravityAccelerometerSTD-Z	-0.910271096181818
2	WALKING_UPSTAIRS	18	TimeGravityAccelerometerSTD-Z	-0.907839723965517
2	WALKING_UPSTAIRS	20	TimeGravityAccelerometerSTD-Z	-0.904064093529412
2	WALKING_UPSTAIRS	24	TimeGravityAccelerometerSTD-Z	-0.934952938983051
3	WALKING_DOWNSTAIRS	1	TimeGravityAccelerometerSTD-Z	-0.895939695102041
3	WALKING_DOWNSTAIRS	3	TimeGravityAccelerometerSTD-Z	-0.899943947755102
3	WALKING_DOWNSTAIRS	5	TimeGravityAccelerometerSTD-Z	-0.927192732978723
3	WALKING_DOWNSTAIRS	6	TimeGravityAccelerometerSTD-Z	-0.934378766458333
3	WALKING_DOWNSTAIRS	7	TimeGravityAccelerometerSTD-Z	-0.92875646893617
3	WALKING_DOWNSTAIRS	8	TimeGravityAccelerometerSTD-Z	-0.897190012631579
3	WALKING_DOWNSTAIRS	11	TimeGravityAccelerometerSTD-Z	-0.925814906086956
3	WALKING_DOWNSTAIRS	14	TimeGravityAccelerometerSTD-Z	-0.879565316666667
3	WALKING_DOWNSTAIRS	15	TimeGravityAccelerometerSTD-Z	-0.93400831
3	WALKING_DOWNSTAIRS	16	TimeGravityAccelerometerSTD-Z	-0.910588943191489
3	WALKING_DOWNSTAIRS	17	TimeGravityAccelerometerSTD-Z	-0.901097766521739
3	WALKING_DOWNSTAIRS	19	TimeGravityAccelerometerSTD-Z	-0.899363131794872
3	WALKING_DOWNSTAIRS	21	TimeGravityAccelerometerSTD-Z	-0.916324556888889
3	WALKING_DOWNSTAIRS	22	TimeGravityAccelerometerSTD-Z	-0.906594023333333
3	WALKING_DOWNSTAIRS	23	TimeGravityAccelerometerSTD-Z	-0.905888257592593
3	WALKING_DOWNSTAIRS	25	TimeGravityAccelerometerSTD-Z	-0.92619169637931
3	WALKING_DOWNSTAIRS	26	TimeGravityAccelerometerSTD-Z	-0.9330817682
3	WALKING_DOWNSTAIRS	27	TimeGravityAccelerometerSTD-Z	-0.920921521590909
3	WALKING_DOWNSTAIRS	28	TimeGravityAccelerometerSTD-Z	-0.91705975
3	WALKING_DOWNSTAIRS	29	TimeGravityAccelerometerSTD-Z	-0.869300904791666
3	WALKING_DOWNSTAIRS	30	TimeGravityAccelerometerSTD-Z	-0.87766706
3	WALKING_DOWNSTAIRS	2	TimeGravityAccelerometerSTD-Z	-0.93143831319149
3	WALKING_DOWNSTAIRS	4	TimeGravityAccelerometerSTD-Z	-0.937753794444445
3	WALKING_DOWNSTAIRS	9	TimeGravityAccelerometerSTD-Z	-0.876641297380952
3	WALKING_DOWNSTAIRS	10	TimeGravityAccelerometerSTD-Z	-0.902085224736842
3	WALKING_DOWNSTAIRS	12	TimeGravityAccelerometerSTD-Z	-0.935399348043478
3	WALKING_DOWNSTAIRS	13	TimeGravityAccelerometerSTD-Z	-0.893962984042553
3	WALKING_DOWNSTAIRS	18	TimeGravityAccelerometerSTD-Z	-0.921661749636364
3	WALKING_DOWNSTAIRS	20	TimeGravityAccelerometerSTD-Z	-0.919693532888889
3	WALKING_DOWNSTAIRS	24	TimeGravityAccelerometerSTD-Z	-0.942207718727273
4	SITTING	1	TimeGravityAccelerometerSTD-Z	-0.94904093319149
4	SITTING	3	TimeGravityAccelerometerSTD-Z	-0.897736318269231
4	SITTING	5	TimeGravityAccelerometerSTD-Z	-0.945008999545454
4	SITTING	6	TimeGravityAccelerometerSTD-Z	-0.955475832363636
4	SITTING	7	TimeGravityAccelerometerSTD-Z	-0.868602535416667
4	SITTING	8	TimeGravityAccelerometerSTD-Z	-0.935475331521739
4	SITTING	11	TimeGravityAccelerometerSTD-Z	-0.971661610754717
4	SITTING	14	TimeGravityAccelerometerSTD-Z	-0.938415738148148
4	SITTING	15	TimeGravityAccelerometerSTD-Z	-0.952973658983051
4	SITTING	16	TimeGravityAccelerometerSTD-Z	-0.945813561478261
4	SITTING	17	TimeGravityAccelerometerSTD-Z	-0.9566106440625
4	SITTING	19	TimeGravityAccelerometerSTD-Z	-0.960394960821918
4	SITTING	21	TimeGravityAccelerometerSTD-Z	-0.965426493882353
4	SITTING	22	TimeGravityAccelerometerSTD-Z	-0.927950649854839
4	SITTING	23	TimeGravityAccelerometerSTD-Z	-0.923953600294118
4	SITTING	25	TimeGravityAccelerometerSTD-Z	-0.969459982461539
4	SITTING	26	TimeGravityAccelerometerSTD-Z	-0.944580863846154
4	SITTING	27	TimeGravityAccelerometerSTD-Z	-0.967268066
4	SITTING	28	TimeGravityAccelerometerSTD-Z	-0.956087679583333
4	SITTING	29	TimeGravityAccelerometerSTD-Z	-0.966032045333334
4	SITTING	30	TimeGravityAccelerometerSTD-Z	-0.956635663064516
4	SITTING	2	TimeGravityAccelerometerSTD-Z	-0.954415873043478
4	SITTING	4	TimeGravityAccelerometerSTD-Z	-0.9509492546
4	SITTING	9	TimeGravityAccelerometerSTD-Z	-0.88585411242
4	SITTING	10	TimeGravityAccelerometerSTD-Z	-0.966898520555556
4	SITTING	12	TimeGravityAccelerometerSTD-Z	-0.956208629607843
4	SITTING	13	TimeGravityAccelerometerSTD-Z	-0.930979556938776
4	SITTING	18	TimeGravityAccelerometerSTD-Z	-0.978340183157895
4	SITTING	20	TimeGravityAccelerometerSTD-Z	-0.935854966151515
4	SITTING	24	TimeGravityAccelerometerSTD-Z	-0.963406795735294
5	STANDING	1	TimeGravityAccelerometerSTD-Z	-0.976324063584906
5	STANDING	3	TimeGravityAccelerometerSTD-Z	-0.928161577377049
5	STANDING	5	TimeGravityAccelerometerSTD-Z	-0.914608495714286
5	STANDING	6	TimeGravityAccelerometerSTD-Z	-0.942795062280702
5	STANDING	7	TimeGravityAccelerometerSTD-Z	-0.939161014716981
5	STANDING	8	TimeGravityAccelerometerSTD-Z	-0.918293913703704
5	STANDING	11	TimeGravityAccelerometerSTD-Z	-0.989433253617021
5	STANDING	14	TimeGravityAccelerometerSTD-Z	-0.940757718
5	STANDING	15	TimeGravityAccelerometerSTD-Z	-0.958810153207547
5	STANDING	16	TimeGravityAccelerometerSTD-Z	-0.959562830769231
5	STANDING	17	TimeGravityAccelerometerSTD-Z	-0.969171762179487
5	STANDING	19	TimeGravityAccelerometerSTD-Z	-0.958862043972603
5	STANDING	21	TimeGravityAccelerometerSTD-Z	-0.958590002247191
5	STANDING	22	TimeGravityAccelerometerSTD-Z	-0.958890201587302
5	STANDING	23	TimeGravityAccelerometerSTD-Z	-0.947199734411765
5	STANDING	25	TimeGravityAccelerometerSTD-Z	-0.967792578648649
5	STANDING	26	TimeGravityAccelerometerSTD-Z	-0.964228470675676
5	STANDING	27	TimeGravityAccelerometerSTD-Z	-0.968169953625
5	STANDING	28	TimeGravityAccelerometerSTD-Z	-0.951782181518988
5	STANDING	29	TimeGravityAccelerometerSTD-Z	-0.984464543538462
5	STANDING	30	TimeGravityAccelerometerSTD-Z	-0.949207368305085
5	STANDING	2	TimeGravityAccelerometerSTD-Z	-0.945927078703704
5	STANDING	4	TimeGravityAccelerometerSTD-Z	-0.899404775267857
5	STANDING	9	TimeGravityAccelerometerSTD-Z	-0.932245295111111
5	STANDING	10	TimeGravityAccelerometerSTD-Z	-0.959579657727273
5	STANDING	12	TimeGravityAccelerometerSTD-Z	-0.939534099016393
5	STANDING	13	TimeGravityAccelerometerSTD-Z	-0.976827157368421
5	STANDING	18	TimeGravityAccelerometerSTD-Z	-0.976044291369863
5	STANDING	20	TimeGravityAccelerometerSTD-Z	-0.942437325616438
5	STANDING	24	TimeGravityAccelerometerSTD-Z	-0.94618494942029
6	LAYING	1	TimeGravityAccelerometerSTD-Z	-0.85236629022
6	LAYING	3	TimeGravityAccelerometerSTD-Z	-0.964807543870968
6	LAYING	5	TimeGravityAccelerometerSTD-Z	-0.977076645
6	LAYING	6	TimeGravityAccelerometerSTD-Z	-0.928130738421052
6	LAYING	7	TimeGravityAccelerometerSTD-Z	-0.961908984423077
6	LAYING	8	TimeGravityAccelerometerSTD-Z	-0.94183626337037
6	LAYING	11	TimeGravityAccelerometerSTD-Z	-0.984192606315789
6	LAYING	14	TimeGravityAccelerometerSTD-Z	-0.90130385627451
6	LAYING	15	TimeGravityAccelerometerSTD-Z	-0.950710357083333
6	LAYING	16	TimeGravityAccelerometerSTD-Z	-0.967886002
6	LAYING	17	TimeGravityAccelerometerSTD-Z	-0.957164565211267
6	LAYING	19	TimeGravityAccelerometerSTD-Z	-0.988819031566265
6	LAYING	21	TimeGravityAccelerometerSTD-Z	-0.952416332444444
6	LAYING	22	TimeGravityAccelerometerSTD-Z	-0.952435389166666
6	LAYING	23	TimeGravityAccelerometerSTD-Z	-0.976780462083334
6	LAYING	25	TimeGravityAccelerometerSTD-Z	-0.610161166287671
6	LAYING	26	TimeGravityAccelerometerSTD-Z	-0.984081708947368
6	LAYING	27	TimeGravityAccelerometerSTD-Z	-0.989056311351351
6	LAYING	28	TimeGravityAccelerometerSTD-Z	-0.97912466575
6	LAYING	29	TimeGravityAccelerometerSTD-Z	-0.985778178260869
6	LAYING	30	TimeGravityAccelerometerSTD-Z	-0.983274524857143
6	LAYING	2	TimeGravityAccelerometerSTD-Z	-0.984230418125
6	LAYING	4	TimeGravityAccelerometerSTD-Z	-0.976176608888889
6	LAYING	9	TimeGravityAccelerometerSTD-Z	-0.9712046902
6	LAYING	10	TimeGravityAccelerometerSTD-Z	-0.963045642431035
6	LAYING	12	TimeGravityAccelerometerSTD-Z	-0.9596439555
6	LAYING	13	TimeGravityAccelerometerSTD-Z	-0.959892863709677
6	LAYING	18	TimeGravityAccelerometerSTD-Z	-0.990957249538461
6	LAYING	20	TimeGravityAccelerometerSTD-Z	-0.9765185525
6	LAYING	24	TimeGravityAccelerometerSTD-Z	-0.979239668194445
1	WALKING	1	TimeBodyAccelerometerJerkMean-X	0.0740416333157895
1	WALKING	3	TimeBodyAccelerometerJerkMean-X	0.0814745882660345
1	WALKING	5	TimeBodyAccelerometerJerkMean-X	0.0845888833571429
1	WALKING	6	TimeBodyAccelerometerJerkMean-X	0.0699585876912281
1	WALKING	7	TimeBodyAccelerometerJerkMean-X	0.0901462649192982
1	WALKING	8	TimeBodyAccelerometerJerkMean-X	0.0703393490833333
1	WALKING	11	TimeBodyAccelerometerJerkMean-X	0.0829709328491525
1	WALKING	14	TimeBodyAccelerometerJerkMean-X	0.0720877913452542
1	WALKING	15	TimeBodyAccelerometerJerkMean-X	0.0897770721666667
1	WALKING	16	TimeBodyAccelerometerJerkMean-X	0.0770223771764706
1	WALKING	17	TimeBodyAccelerometerJerkMean-X	0.0773188580032787
1	WALKING	19	TimeBodyAccelerometerJerkMean-X	0.0822246284461538
1	WALKING	21	TimeBodyAccelerometerJerkMean-X	0.0782251820211539
1	WALKING	22	TimeBodyAccelerometerJerkMean-X	0.0627777634002174
1	WALKING	23	TimeBodyAccelerometerJerkMean-X	0.0987319085964407
1	WALKING	25	TimeBodyAccelerometerJerkMean-X	0.0721720712281081
1	WALKING	26	TimeBodyAccelerometerJerkMean-X	0.0652303740728813
1	WALKING	27	TimeBodyAccelerometerJerkMean-X	0.0684331971807018
1	WALKING	28	TimeBodyAccelerometerJerkMean-X	0.0931122231851852
1	WALKING	29	TimeBodyAccelerometerJerkMean-X	0.0853743348528302
1	WALKING	30	TimeBodyAccelerometerJerkMean-X	0.0688689970184615
1	WALKING	2	TimeBodyAccelerometerJerkMean-X	0.0618080696279661
1	WALKING	4	TimeBodyAccelerometerJerkMean-X	0.0783529082183333
1	WALKING	9	TimeBodyAccelerometerJerkMean-X	0.0704357270480769
1	WALKING	10	TimeBodyAccelerometerJerkMean-X	0.0857943809283019
1	WALKING	12	TimeBodyAccelerometerJerkMean-X	0.045764401482
1	WALKING	13	TimeBodyAccelerometerJerkMean-X	0.0809590227198246
1	WALKING	18	TimeBodyAccelerometerJerkMean-X	0.0767524278392857
1	WALKING	20	TimeBodyAccelerometerJerkMean-X	0.0841234323137255
1	WALKING	24	TimeBodyAccelerometerJerkMean-X	0.0731938975362069
2	WALKING_UPSTAIRS	1	TimeBodyAccelerometerJerkMean-X	0.101372729922642
2	WALKING_UPSTAIRS	3	TimeBodyAccelerometerJerkMean-X	0.0426880986186441
2	WALKING_UPSTAIRS	5	TimeBodyAccelerometerJerkMean-X	0.0795443483829787
2	WALKING_UPSTAIRS	6	TimeBodyAccelerometerJerkMean-X	0.07210675
2	WALKING_UPSTAIRS	7	TimeBodyAccelerometerJerkMean-X	0.0724649938509804
2	WALKING_UPSTAIRS	8	TimeBodyAccelerometerJerkMean-X	0.0813816809395122
2	WALKING_UPSTAIRS	11	TimeBodyAccelerometerJerkMean-X	0.0968561683092593
2	WALKING_UPSTAIRS	14	TimeBodyAccelerometerJerkMean-X	0.0803303022222222
2	WALKING_UPSTAIRS	15	TimeBodyAccelerometerJerkMean-X	0.07297243298125
2	WALKING_UPSTAIRS	16	TimeBodyAccelerometerJerkMean-X	0.0762526677
2	WALKING_UPSTAIRS	17	TimeBodyAccelerometerJerkMean-X	0.07680441704375
2	WALKING_UPSTAIRS	19	TimeBodyAccelerometerJerkMean-X	0.08315450836225
2	WALKING_UPSTAIRS	21	TimeBodyAccelerometerJerkMean-X	0.104034223065957
2	WALKING_UPSTAIRS	22	TimeBodyAccelerometerJerkMean-X	0.0877172239047619
2	WALKING_UPSTAIRS	23	TimeBodyAccelerometerJerkMean-X	0.0723649984647059
2	WALKING_UPSTAIRS	25	TimeBodyAccelerometerJerkMean-X	0.0740041435707693
2	WALKING_UPSTAIRS	26	TimeBodyAccelerometerJerkMean-X	0.0755645318545455
2	WALKING_UPSTAIRS	27	TimeBodyAccelerometerJerkMean-X	0.0734763532039216
2	WALKING_UPSTAIRS	28	TimeBodyAccelerometerJerkMean-X	0.0706831871117647
2	WALKING_UPSTAIRS	29	TimeBodyAccelerometerJerkMean-X	0.106345193353878
2	WALKING_UPSTAIRS	30	TimeBodyAccelerometerJerkMean-X	0.0579840372876923
2	WALKING_UPSTAIRS	2	TimeBodyAccelerometerJerkMean-X	0.0744507839572917
2	WALKING_UPSTAIRS	4	TimeBodyAccelerometerJerkMean-X	0.0560971909634615
2	WALKING_UPSTAIRS	9	TimeBodyAccelerometerJerkMean-X	0.0692266245755102
2	WALKING_UPSTAIRS	10	TimeBodyAccelerometerJerkMean-X	0.0648829303510638
2	WALKING_UPSTAIRS	12	TimeBodyAccelerometerJerkMean-X	0.0728660813846154
2	WALKING_UPSTAIRS	13	TimeBodyAccelerometerJerkMean-X	0.0692442067545455
2	WALKING_UPSTAIRS	18	TimeBodyAccelerometerJerkMean-X	0.0812402028517242
2	WALKING_UPSTAIRS	20	TimeBodyAccelerometerJerkMean-X	0.0836451256901961
2	WALKING_UPSTAIRS	24	TimeBodyAccelerometerJerkMean-X	0.0862310100338983
3	WALKING_DOWNSTAIRS	1	TimeBodyAccelerometerJerkMean-X	0.0541553164897959
3	WALKING_DOWNSTAIRS	3	TimeBodyAccelerometerJerkMean-X	0.0725689294489796
3	WALKING_DOWNSTAIRS	5	TimeBodyAccelerometerJerkMean-X	0.109650600459574
3	WALKING_DOWNSTAIRS	6	TimeBodyAccelerometerJerkMean-X	0.103681343708333
3	WALKING_DOWNSTAIRS	7	TimeBodyAccelerometerJerkMean-X	0.0968926184638298
3	WALKING_DOWNSTAIRS	8	TimeBodyAccelerometerJerkMean-X	0.118938088342105
3	WALKING_DOWNSTAIRS	11	TimeBodyAccelerometerJerkMean-X	0.0897168657173913
3	WALKING_DOWNSTAIRS	14	TimeBodyAccelerometerJerkMean-X	0.0428631626711111
3	WALKING_DOWNSTAIRS	15	TimeBodyAccelerometerJerkMean-X	0.0711457160166667
3	WALKING_DOWNSTAIRS	16	TimeBodyAccelerometerJerkMean-X	0.0907857064255319
3	WALKING_DOWNSTAIRS	17	TimeBodyAccelerometerJerkMean-X	0.118250858006522
3	WALKING_DOWNSTAIRS	19	TimeBodyAccelerometerJerkMean-X	0.0730930306923077
3	WALKING_DOWNSTAIRS	21	TimeBodyAccelerometerJerkMean-X	0.0901452883333333
3	WALKING_DOWNSTAIRS	22	TimeBodyAccelerometerJerkMean-X	0.101584640833333
3	WALKING_DOWNSTAIRS	23	TimeBodyAccelerometerJerkMean-X	0.0578010605648148
3	WALKING_DOWNSTAIRS	25	TimeBodyAccelerometerJerkMean-X	0.110656929396552
3	WALKING_DOWNSTAIRS	26	TimeBodyAccelerometerJerkMean-X	0.111470787918
3	WALKING_DOWNSTAIRS	27	TimeBodyAccelerometerJerkMean-X	0.0936273220295455
3	WALKING_DOWNSTAIRS	28	TimeBodyAccelerometerJerkMean-X	0.0972653457891304
3	WALKING_DOWNSTAIRS	29	TimeBodyAccelerometerJerkMean-X	0.0636871965479167
3	WALKING_DOWNSTAIRS	30	TimeBodyAccelerometerJerkMean-X	0.0883933037048387
3	WALKING_DOWNSTAIRS	2	TimeBodyAccelerometerJerkMean-X	0.110040615569574
3	WALKING_DOWNSTAIRS	4	TimeBodyAccelerometerJerkMean-X	0.0971862748866667
3	WALKING_DOWNSTAIRS	9	TimeBodyAccelerometerJerkMean-X	0.130193043809524
3	WALKING_DOWNSTAIRS	10	TimeBodyAccelerometerJerkMean-X	0.100959387447368
3	WALKING_DOWNSTAIRS	12	TimeBodyAccelerometerJerkMean-X	0.0621500251717391
3	WALKING_DOWNSTAIRS	13	TimeBodyAccelerometerJerkMean-X	0.101704538333298
3	WALKING_DOWNSTAIRS	18	TimeBodyAccelerometerJerkMean-X	0.0809044045254545
3	WALKING_DOWNSTAIRS	20	TimeBodyAccelerometerJerkMean-X	0.0695031058
3	WALKING_DOWNSTAIRS	24	TimeBodyAccelerometerJerkMean-X	0.0802619828545455
4	SITTING	1	TimeBodyAccelerometerJerkMean-X	0.0774825199574468
4	SITTING	3	TimeBodyAccelerometerJerkMean-X	0.0726098418653846
4	SITTING	5	TimeBodyAccelerometerJerkMean-X	0.0749577410909091
4	SITTING	6	TimeBodyAccelerometerJerkMean-X	0.0754721635223637
